technology_id,technology,year,technology_description,main_output_name,main_output_unit,capacity_unit,investment_per_unit_of_capacity_new_amount,investment_per_unit_of_capacity_new_unit,investment_per_unit_of_capacity_new_lower_limit,investment_per_unit_of_capacity_new_upper_limit,investment_per_unit_of_capacity_new_source,investment_per_unit_of_capacity_new_comment,investment_per_unit_of_capacity_refurbishment_amount,investment_per_unit_of_capacity_refurbishment_unit,investment_per_unit_of_capacity_refurbishment_lower_limit,investment_per_unit_of_capacity_refurbishment_upper_limit,investment_per_unit_of_capacity_refurbishment_source,investment_per_unit_of_capacity_refurbishment_comment,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount,annual_operating_and_maintenance_costs_per_unit_of_capacity_unit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_lower_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_upper_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_source,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_comment,technical_lifetime_amount,technical_lifetime_unit,technical_lifetime_lower_limit,technical_lifetime_upper_limit,technical_lifetime_source,technical_lifetime_comment,name_of_input_1,input_1_amount,input_1_unit,input_1_lower_limit,input_1_upper_limit,input_1_source,input_1_comment,name_of_input_2,input_2_amount,input_2_unit,input_2_lower_limit,input_2_upper_limit,input_2_source,input_2_comment,name_of_input_3,input_3_amount,input_3_unit,input_3_lower_limit,input_3_upper_limit,input_3_source,input_3_comment,name_of_input_4,input_4_amount,input_4_unit,input_4_lower_limit,input_4_upper_limit,input_4_source,input_4_comment,name_of_input_5,input_5_amount,input_5_unit,input_5_lower_limit,input_5_upper_limit,input_5_source,input_5_comment,name_of_input_6,input_6_amount,input_6_unit,input_6_lower_limit,input_6_upper_limit,input_6_source,input_6_comment,name_of_input_7,input_7_amount,input_7_unit,input_7_lower_limit,input_7_upper_limit,input_7_source,input_7_comment,name_of_input_8,input_8_amount,input_8_unit,input_8_lower_limit,input_8_upper_limit,input_8_source,input_8_comment,name_of_input_9,input_9_amount,input_9_unit,input_9_lower_limit,input_9_upper_limit,input_9_source,input_9_comment,name_of_input_10,input_10_amount,input_10_unit,input_10_lower_limit,input_10_upper_limit,input_10_source,input_10_comment,name_of_input_11,input_11_amount,input_11_unit,input_11_lower_limit,input_11_upper_limit,input_11_source,input_11_comment,name_of_input_12,input_12_amount,input_12_unit,input_12_lower_limit,input_12_upper_limit,input_12_source,input_12_comment,name_of_output_1,output_1_amount,output_1_unit,output_1_lower_limit,output_1_upper_limit,output_1_source,output_1_comment,name_of_output_2,output_2_amount,output_2_unit,output_2_lower_limit,output_2_upper_limit,output_2_source,output_2_comment,name_of_output_3,output_3_amount,output_3_unit,output_3_lower_limit,output_3_upper_limit,output_3_source,output_3_comment,name_of_output_4,output_4_amount,output_4_unit,output_4_lower_limit,output_4_upper_limit,output_4_source,output_4_comment,name_of_output_5,output_5_amount,output_5_unit,output_5_lower_limit,output_5_upper_limit,output_5_source,output_5_comment,name_of_output_6,output_6_amount,output_6_unit,output_6_lower_limit,output_6_upper_limit,output_6_source,output_6_comment,name_of_output_7,output_7_amount,output_7_unit,output_7_lower_limit,output_7_upper_limit,output_7_source,output_7_comment,name_of_output_8,output_8_amount,output_8_unit,output_8_lower_limit,output_8_upper_limit,output_8_source,output_8_comment,name_of_output_9,output_9_amount,output_9_unit,output_9_lower_limit,output_9_upper_limit,output_9_source,output_9_comment,name_of_output_10,output_10_amount,output_10_unit,output_10_lower_limit,output_10_upper_limit,output_10_source,output_10_comment,name_of_output_11,output_11_amount,output_11_unit,output_11_lower_limit,output_11_upper_limit,output_11_source,output_11_comment,name_of_output_12,output_12_amount,output_12_unit,output_12_lower_limit,output_12_upper_limit,output_12_source,output_12_comment,co2_emissions_amount,co2_emissions_unit,co2_emissions_lower_limit,co2_emissions_upper_limit,co2_emissions_source,co2_emissions_comment,ch4_emissions_amount,ch4_emissions_unit,ch4_emissions_lower_limit,ch4_emissions_upper_limit,ch4_emissions_source,ch4_emissions_comment,n2o_emissions_amount,n2o_emissions_unit,n2o_emissions_lower_limit,n2o_emissions_upper_limit,n2o_emissions_source,n2o_emissions_comment,f_gases_emissions_amount,f_gases_emissions_unit,f_gases_emissions_lower_limit,f_gases_emissions_upper_limit,f_gases_emissions_source,f_gases_emissions_comment,trl_value,trl_source,trl_comment,main_output_id,input_1_id,input_2_id,input_3_id,input_4_id,input_5_id,input_6_id,input_7_id,input_8_id,input_9_id,input_10_id,input_11_id,input_12_id,output_1_id,output_2_id,output_3_id,output_4_id,output_5_id,output_6_id,output_7_id,output_8_id,output_9_id,output_10_id,output_11_id,output_12_id
TC0289,Production of phosgene from chlorine and carbon monoxide (supplied by Air Liquide),2018,Chemical process to produce phosgene,Phosgene,kt,kt phosgene/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chlorine (gas),0.73,kt,0,0,"EcoInvent 2000. Phosgene production, liquid, RER, (Author: Roland Hischier)",0,Carbon monoxide,0.32,kt,0,0,"EcoInvent 2000. Phosgene production, liquid, RER, (Author: Roland Hischier)",0,Steam (low pressure - 1-9 bar),0.4,TJ,0.36,0.44,"Calculated based on SABIC IP BoZ, personal communication, 2020",0,Electricity,0.08,TJ,0.07,0.09,"Calculated based on SABIC IP BoZ, personal communication, 2020. Electricity use of phosgene and resin plant for 1 tonne of PC resin is 0.4 GJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phosgene,1,kt,0,0,0,0,Heat,0.275,TJ,0.25,0.3,Calculated based on EFA MFA (Mooij and Muller (2021). Decarbonisation options for the Dutch polycarbonate industry),"Exothermic reaction, heat loss to cooling water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0120,CD0002,CD0110,CD0005,CD0030,0,0,0,0,0,0,0,0,CD0120,CD0402,0,0,0,0,0,0,0,0,0,0
TC0290,Production of Bisphenol A from imported acetone and phenol,2018,Chemical process to produce Bisphenol A,Bisphenol A,kt,kt BPA/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phenol,4.19,kt,0,0,Calculated assuming excess phenol:acetone of 10:1 based on Kosaka (1982). BPA from phenol and acetone with ion exchange resin catalyst.,"0.77 kt fresh phenol (0.57 + 0.2), 3.62 kt recycled phenol",Acetone,0.26,kt,0,0,"EcoInvent. Bisphenol A production, powder, GLO, (Author: David FitzGerald)",0,Steam (low pressure - 1-9 bar),5,TJ,4.5,5.5,"Calculated based on SABIC IP BoZ, personal communication, 2020",0,Electricity,0.5,TJ,0.45,0.55,"Calculated based on SABIC IP BoZ, personal communication, 2020",0,Water,0.5,kt,0,0,United States Patent 4950806 (1989). Process for crystallizing adduct of bisphenol A with phenol,"Addition of water to cool solution and induce adduct crystallization. 2-20 wt% of phenolic solution, 11 wt% assumed in calculations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bisphenol A,1,kt,0,0,0,0,Heat,1.15,TJ,1.1,1.2,Calculated based on EFA MFA (Mooij and Muller (2021). Decarbonisation options for the Dutch polycarbonate industry),"Exothermic reaction, heat released during crystallisation",Water,0.5,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0407,CD0408,CD0059,CD0005,CD0030,CD0010,0,0,0,0,0,0,0,CD0407,CD0402,CD0010,0,0,0,0,0,0,0,0,0
TC0291,Production of dry polycarbonate powder by interfacial polycondensation of phosgene and Bisphenol A,2018,Chemical process to produce PC resin,Polycarbonate (PC) powder,kt,kt PC powder/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phosgene,0.45,kt,0,0,"Calculated based on reaction equation, assuming 15 mol% excess phosgene is used. Mark, H. F. (2004). Encyclopedia of Polymer Science and Technology. Wiley-Interscience.","0.43 tonne phosgene according to Fukuoka, S., Tojo, M., Hachiya, H., Aminaka, M., & Hasegawa, K. (2007). Green and Sustainable Chemistry in Practice: Development and Industrialization of a Novel Process for Polycarbonate Production from CO2 without Using Phosgene. Polymer Journal, 91-114.",Bisphenol A,0.9,kt,0,0,Calculated based on reaction equation,0,Dichloromethane (MeCl),0,0,0,0,0,0,Water,0,0,0,0,0,0,Hydrochloric acid (HCl),0,0,0,0,0,in water,Sodium Hydroxide,0,0,0,0,0,"caustic soda (NaOH), in water",water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PC powder,1,kt,0,0,0,0,Heat,1.33,TJ,1.25,1.4,0,Calculated based on solvent recovery MeCl,Steam (medium pressure - 10-19 bar),6.05,TJ,5.45,6.65,"Calculated based on SABIC IP BoZ, personal communication, 2020",0,Electricity,0.37,TJ,0.33,0.4,"Calculated based on SABIC IP BoZ, personal communication, 2020. Electricity use of phosgene and resin plant for 1 tonne of PC resin is 0.4 GJ",0,Dichloromethane (MeCl),0,0,0,0,0,0,Brine (23%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0409,CD0120,CD0407,CD0415,CD0010,CD0329,CD0017,CD0010,0,0,0,0,0,CD0409,CD0402,CD0142,CD0030,CD0415,CD0007,0,0,0,0,0,0
TC0292,Lexan Compounding/extrusion,2018,Compounding and extrusion to Lexan,Lexan,kt,kt Lexan/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PC powder,1,kt,0,0,0,Output of resin plant is input for Lexan compounding,Additives/pigments,0,0,0,0,0,Amount depends on grade to be produced,Electricity,2,TJ,0,0,0,Electricity needed for extrusion. Estimate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lexan,1,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0411,CD0409,CD0416,CD0030,0,0,0,0,0,0,0,0,0,CD0411,0,0,0,0,0,0,0,0,0,0,0
TC0293,Compounding/calendering,2018,Compounding and calendering to films and sheets,Lexan sheet/film,kt,kt Lexan sheet/film/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PC powder,1,kt,0,0,0,Output of resin plant is input for Lexan compounding,Additives/pigments,0,0,0,0,0,Amount depends on grade to be produced,Electricity,2,TJ,0,0,0,Electricity needed for extrusion. Estimate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lexan sheet/film,1,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0412,CD0409,CD0416,CD0030,0,0,0,0,0,0,0,0,0,CD0412,0,0,0,0,0,0,0,0,0,0,0
TC0294,Noryl Compounding/extrusion,2018,Compounding and extrusion to Noryl,Noryl,kt,kt Noryl/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPO,0,0,0,0,0,Polyphenylene oxide (PPO) is the same as polyphenylene ether (PPE). Amount depends on grade to be produced. The around 2020 restarted PPO production facility is not yet included.,polystyrene,0,0,0,0,0,Amount depends on grade to be produced,Electricity,2,TJ,0,0,0,Electricity needed for extrusion. Estimate.,Polyamide,0,0,0,0,0,Amount depends on grade to be produced,Additives/pigments,0,0,0,0,0,Amount depends on grade to be produced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Noryl,1,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0413,CD0417,CD0052,CD0030,CD0418,CD0416,0,0,0,0,0,0,0,CD0413,0,0,0,0,0,0,0,0,0,0,0
TC0295,FCP Compounding/extrusion,2018,Compounding and extrusion to FCP product (Cycoloy/Valox/Xenoy),FCP product (Cycoloy/Valox/Xenoy),kt,kt FCP product/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PC,0,0,0,0,0,Amount depends on grade to be produced,ABS,0,0,0,0,0,0,Electricity,2,TJ,0,0,0,Electricity needed for extrusion. Estimate.,PET,0,0,0,0,0,Amount depends on grade to be produced,PBT,0,0,0,0,0,Amount depends on grade to be produced,Additives/pigments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCP product (Cycoloy/Valox/Xenoy),1,kt,0,0,0,"Valox, Cycloloy, Xenoy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0414,CD0410,CD0419,CD0030,CD0051,CD0420,CD0416,0,0,0,0,0,0,CD0414,0,0,0,0,0,0,0,0,0,0,0
TC0296,Biomass gasification,2020,Syngas production by biomass gasification. Syngas can drive gas turbine CHP,Syngas,PJ,MW,46.8,MEUR2020,0,0,"Cremers, M., Strengers, B., Beurskens, L., & Lensink, S. (2020). Conceptadvies SDE++ 2021 Verbranding en vergassing van biomassa. Den Haag: PB",32 MW input reference and 65% efficiency,0,0,0,0,0,0,2.81,MEUR2020,0,0,"Cremers, M., Strengers, B., Beurskens, L., & Lensink, S. (2020). Conceptadvies SDE++ 2021 Verbranding en vergassing van biomassa. Den Haag: PB",32 MW input reference and 65% efficiency,12,yr,0,0,"Cremers, M., Strengers, B., Beurskens, L., & Lensink, S. (2020). Conceptadvies SDE++ 2021 Verbranding en vergassing van biomassa. Den Haag: PB",32 MW input reference,Biomass (solid),0.0486,PJ,0,0,0,65% efficiency. Wood pellets assumed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Syngas,0.0315,PJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,Sustainably sourced biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0305,CD0177,0,0,0,0,0,0,0,0,0,0,0,CD0305,0,0,0,0,0,0,0,0,0,0,0
TC0297,Biomass anaerobic digestion,2020,Biogas production by anaerobic digestion of biomass. Biogas can drive gas turbine CHP,Biogas,PJ,MW,5.82,MEUR2020,0,0,"Boots, M., Wolbers, P., & Lensink, S. (2020). Conceptadvies SDE++ 2021 Vergisting van biomassa. Den Haag: PBL.",5.5 MWth (biomass) input reference is 3.41 MW biogas output (62% efficiency),0,0,0,0,0,0,0.611,MEUR2020,0,0,"Boots, M., Wolbers, P., & Lensink, S. (2020). Conceptadvies SDE++ 2021 Vergisting van biomassa. Den Haag: PBL.",5.5 MWth input reference and 111 €/kW input,12,yr,0,0,"Boots, M., Wolbers, P., & Lensink, S. (2020). Conceptadvies SDE++ 2021 Vergisting van biomassa. Den Haag: PBL.",5.5 MWth input reference,Wet biomass,0.0508,PJ,0,0,"Boots, M., Wolbers, P., & Lensink, S. (2020). Conceptadvies SDE++ 2021 Vergisting van biomassa. Den Haag: PBL.",62% efficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Boots, M., Wolbers, P., & Lensink, S. (2020). Conceptadvies SDE++ 2021 Vergisting van biomassa. Den Haag: PBL.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biogas,0.0315,PJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,Sustainably sourced biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0209,CD0421,0,0,0,0,0,0,0,0,0,0,0,CD0209,0,0,0,0,0,0,0,0,0,0,0
TC0298,Hydrogen CHP (medium pressure steam),2020,Steam and electricity from hydrogen combustion,Steam (medium pressure - 10-19 bar),PJ,MWth,11.7,MEUR2020,9.6,13.7,"E4tech, UCL Energy Institute, & Kiwa. 2015. Scenarios for deployment of hydrogen in contributing to meeting carbon budgets and the 2050 target","Unclear whether the kW are thermal units, electrical units or other. Calculations now based on 20 MWth Reference hydrogen CHP. 389 - 555 GBP2015/kW = 480 - 685 €/kW. Conversion from GBP2015 to EUR2020. GBP2015 to GBP2020 11.59% inflation. 1 GBP2020 = 1.1040 EUR2020.",0,0,0,0,0,0,0.00009,MEUR2020,0.00008,0.0001,"E4tech, UCL Energy Institute, & Kiwa. 2015. Scenarios for deployment of hydrogen in contributing to meeting carbon budgets and the 2050 target","Unclear whether the kW are thermal units, electrical units or other. Calculations now based on 20 MWth Reference hydrogen CHP. 0.003-0.0043 GBP2015/kW/yr = 0.004 - 0.005 €/kW/yr. Conversion from GBP2015 to EUR2020. GBP2015 to GBP2020 11.59% inflation. 1 GBP2020 = 1.1040 EUR2020.",20,yr,0,0,"E4tech, UCL Energy Institute, & Kiwa. 2015. Scenarios for deployment of hydrogen in contributing to meeting carbon budgets and the 2050 target and SBC Energy Institute. 2014. Hydrogen-Based Energy Conversion.",0,Hydrogen (gas),0.0526,PJ,0,0,SBC Energy Institute. 2014. Hydrogen-Based Energy Conversion.,Efficiency for a combined cycle is 60%. So (1/0.60) 1.667 units of hydrogen is needed to produce in total 1 unit of electricity+steam. Unclear allocation how much steam and how much electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,SBC Energy Institute. 2014. Hydrogen-Based Energy Conversion.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam (medium pressure - 10-19 bar),0.0315,PJ,0,0,SBC Energy Institute. 2014. Hydrogen-Based Energy Conversion.,Unclear allocation how much steam and how much electricity,Electricity,0,PJ,0,0,SBC Energy Institute. 2014. Hydrogen-Based Energy Conversion.,Unclear allocation how much steam and how much electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,If green hydrogen is used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0142,CD0003,0,0,0,0,0,0,0,0,0,0,0,CD0142,CD0030,0,0,0,0,0,0,0,0,0,0
TC0299,Production of Bisphenol A from acetone and bio-based phenol,2018,Drop-in replacement of fossil phenol by bio-based phenol from bio-naphtha,Bisphenol A,kt,kt BPA/yr,0,0,0,0,0,0,0,0,0,0,0,Costs of the process depend on the costs of bio-naphtha,0,0,0,0,0,0,0,0,0,0,0,0,Bio-based phenol,4.39,kt,0,0,Calculated assuming excess phenol:acetone of 10:1 based on Kosaka (1982). BPA from phenol and acetone with ion exchange resin catalyst.,"0.77 tonne fresh phenol, 3.62 tonne recycled phenol",Acetone,0.26,kt,0,0,"EcoInvent. Bisphenol A production, powder, GLO, (Author: David FitzGerald)",0,Steam (medium pressure - 10-19 bar),5,TJ,4.5,5.5,"SABIC IP BoZ, personal communication",0,Electricity,0.5,TJ,0.45,0.55,"SABIC IP BoZ, personal communication",0,Water,0.5,kt,0,0,United States Patent 4950806 (1989). Process for crystallizing adduct of bisphenol A with phenol,"Addition of water to cool solution and induce adduct crystallization. 2-20 wt% of phenolic solution, 11 wt% assumed in calculations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bisphenol A,1,kt,0,0,0,0,Heat,1.15,TJ,1.1,1.2,Calculated based on EFA MFA (Mooij and Muller (2021). Decarbonisation options for the Dutch polycarbonate industry),"Exothermic reaction, heat released during crystallisation",Water,0.5,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0407,CD0422,CD0059,CD0142,CD0030,CD0010,0,0,0,0,0,0,0,CD0407,CD0402,CD0010,0,0,0,0,0,0,0,0,0
TC0300,Production of malt,2021,"Pre-processing of raw barley, steeping of the barley, the germination process, kilning and finally de-culming of de malt.",Malt,tonne,tonne malt/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raw barley,1.33,tonne,0,0,Holland Malt internal communication,0,Water,3.25,tonne,0,0,Royal Swinkels Family Brewers Holding N.V. (2020a). 2019 Annual Report. Retrieved from https://swinkelsfamilybrewers.com.,1 m3 = 1 tonne,Steam (medium pressure - 10-19 bar),1930,MJ,0,0,"Muller et al. (2021), Decarbonisation options of the Dutch maltings and breweries, Fig 4-5","assumption: 180 deg C, 10 bar",Electricity,324,MJ,0,0,"Muller et al. (2021), Decarbonisation options of the Dutch maltings and breweries, Fig 4-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malt,1,tonne,0,0,0,0,Waste water,0,0,0,0,0,amount unknown,Heat,0,0,0,0,0,"waste heat, amount unknown",Waste grains (culms),0.0325,tonne,0,0,Holland Malt internal communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0423,CD0427,CD0010,CD0142,CD0030,0,0,0,0,0,0,0,0,CD0423,CD0263,CD0402,CD0430,0,0,0,0,0,0,0,0
TC0301,Brewhouse,2017,Mixing and heating the milled malt with water to produce wort. Separate the wort into filtered wort and spent grains. Boiling the wort.,Wort,hectolitre,hectolitre Wort/ year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malt,16.5,kg,15,18,"based on interviews with EU ETS breweries and (FAO, 2009, pp. 29, table 11)",16.5 is middle value of 15 and 18,hops,150,kg,0,0,"based on interviews with EU ETS breweries and (FAO, 2009, pp. 29, table 11)",0,water,3.8,hectolitre,0,0,"based on interviews with EU ETS breweries and (FAO, 2009, pp. 29, table 11)","Overall water input for a brewery to produce 1 hectolitre of beer, but for practical purposes the water input has been reported here, also because here the most water is used",steam,20,MJ,0,0,Anton Wemmers (TNO) interview 2018,0,electricity,3.6,MJ,0,0,Anton Wemmers (TNO) interview 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wort,1,hectolitre,0,0,0,0,waste grains (culms),5,kg,4.5,5.4,"Brewers' Guardian, 2011",5 is the middle of the lower and upper limit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD0424,CD0423,CD0428,CD0010,CD0142,CD0030,0,0,0,0,0,0,0,CD0424,CD0430,0,0,0,0,0,0,0,0,0,0
